system:index,rainfall_mm,temp_C,week_start,.geo
279,4.245051684776178,30.51851051318863,2024-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
280,2.2575500002242017,33.12009211901699,2024-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
281,0.08980915654289379,34.233848365589836,2024-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
282,0.4024949881360477,35.529058057584336,2024-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
283,3.421550218435207,33.29870923442968,2024-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
284,5.002258016760562,36.181521163395246,2024-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
285,5.5821627375753,33.74474839698104,2024-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
286,33.34370609928256,31.38001859434246,2024-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
287,96.77033409953026,28.46788253545776,2024-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
288,5.682629021768077,30.04446148949421,2024-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
289,43.532576814362756,30.537779611013093,2024-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
290,48.261226744734294,30.339782737598,2024-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
291,90.70180216110506,29.023163104711557,2024-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
292,94.73744556118014,27.738743135623565,2024-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
293,63.85756464058395,28.143718375358276,2024-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
294,45.52036726097642,28.262382256943397,2024-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
295,88.63663837690993,27.89136186103491,2024-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
296,90.40822501664059,27.055688853823256,2024-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
297,28.51231414830871,26.773650027327562,2024-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
298,0.1605864100605601,27.57219922345064,2024-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
299,33.6744277749195,27.509111308395234,2024-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
300,11.78574004747475,27.324232597180014,2024-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
301,0.0,25.2623033842184,2024-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
302,0.0,25.179676066532068,2024-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
303,0.0,24.87767258766445,2024-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
304,0.1348598469149459,24.25972633674263,2024-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
305,0.3578702045713192,23.387422728705417,2024-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
306,0.1630340143499131,20.042624833982757,2024-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
307,0.013883498887595203,18.139908414971785,2024-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
308,0.7106561433718886,17.10643558451102,2024-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
309,6.008400015312398,15.350515653248692,2024-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
310,2.836414042709533,12.757106324268477,2024-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
311,4.911209644531073,12.905034081252097,2024-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
312,9.487747426111415,12.915773470419936,2024-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
